,BusStopCode,RoadName,Description,Latitude,Longitude,geometry,area
2857,54221,Ang Mo Kio Ave 3,Opp Ang Mo Kio Pr Sch,1.36995608006054,103.83959341119167,POINT (103.8395934111917 1.36995608006054),KEBUN BAHRU
2858,54229,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546,POINT (103.8399327482755 1.36960577947339),SHANGRI-LA
2859,54231,Ang Mo Kio Ave 3,Blk 129,1.36966012463918,103.84193909880943,POINT (103.8419390988094 1.36966012463918),KEBUN BAHRU
2860,54239,Ang Mo Kio Ave 3,Blk 209,1.369186093503,103.84332015576305,POINT (103.8433201557631 1.369186093503),SHANGRI-LA
2861,54241,Ang Mo Kio Ave 3,Blk 700B,1.36913518643274,103.84618005827467,POINT (103.8461800582747 1.36913518643274),ANG MO KIO TOWN CENTRE
2862,54247,Ang Mo Kio Ave 3,Blk 322,1.36873836498602,103.84719306132868,POINT (103.8471930613287 1.36873836498602),TOWNSVILLE
2863,54248,Ang Mo Kio Ave 3,Blk 324,1.36875490594243,103.84661006967286,POINT (103.8466100696729 1.36875490594243),TOWNSVILLE
2864,54251,Ang Mo Kio Ave 5,Aft Grandeur 8,1.37689002832989,103.84617199453344,POINT (103.8461719945334 1.37689002832989),ANG MO KIO TOWN CENTRE
2865,54259,Ang Mo Kio Ave 5,Opp Grandeur 8,1.3772094440158,103.84628222196814,POINT (103.8462822219681 1.3772094440158),YIO CHU KANG
2866,54261,Ang Mo Kio Ave 3,Aft Ang Mo Kio Stn Exit A,1.36946941916508,103.85075454495572,POINT (103.8507545449557 1.36946941916508),CHENG SAN
2867,54269,Ang Mo Kio Ave 3,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571647,POINT (103.8511189357165 1.36921006543476),CHONG BOON
2868,54271,Ang Mo Kio Ave 3,Blk 586,1.36996326781056,103.85356664655984,POINT (103.8535666465598 1.36996326781056),CHENG SAN
2869,54279,Ang Mo Kio Ave 3,Blk 427,1.36968919033429,103.85404760550173,POINT (103.8540476055017 1.36968919033429),CHONG BOON
2870,54281,Ang Mo Kio Ave 3,Blk 570,1.3694902568174,103.85601277845504,POINT (103.856012778455 1.3694902568174),CHENG SAN
2871,54289,Ang Mo Kio Ave 3,Blk 452,1.369199,103.855901,POINT (103.855901 1.369199),CHONG BOON
2872,54291,Ang Mo Kio Ave 3,Blk 564,1.36918861426324,103.85886147831553,POINT (103.8588614783155 1.36918861426324),CHENG SAN
2873,54299,Ang Mo Kio Ave 3,Opp Blk 565,1.36890152697813,103.85832656880861,POINT (103.8583265688086 1.36890152697813),CHONG BOON
2874,54301,Ang Mo Kio Ave 3,Blk 5022,1.37019500530585,103.86284675062745,POINT (103.8628467506275 1.37019500530585),SERANGOON NORTH IND ESTATE
2875,54309,Ang Mo Kio Ave 3,Opp Blk 5022,1.36988835306854,103.86306604022437,POINT (103.8630660402244 1.36988835306854),SERANGOON GARDEN
2876,54311,Ang Mo Kio Ave 8,Blk 332,1.36143610819625,103.85257506359629,POINT (103.8525750635963 1.36143610819625),TOWNSVILLE
2877,54319,Ang Mo Kio Ave 8,Opp Christ The King Ch,1.36205969144532,103.85305482306448,POINT (103.8530548230645 1.36205969144532),CHONG BOON
2878,54321,Ang Mo Kio Ave 8,Blk 354,1.3639846735447,103.85237785571755,POINT (103.8523778557175 1.3639846735447),TOWNSVILLE
2879,54329,Ang Mo Kio Ave 8,Blk 420,1.36449772525141,103.85247983714417,POINT (103.8524798371442 1.36449772525141),CHONG BOON
2880,54331,Ang Mo Kio Ave 8,Blk 346,1.36719473720813,103.85056845375878,POINT (103.8505684537588 1.36719473720813),TOWNSVILLE
2881,54339,Ang Mo Kio Ave 8,Blk 422,1.3678447007404,103.85057966582927,POINT (103.8505796658293 1.3678447007404),CHONG BOON
2882,54341,Ang Mo Kio Ave 8,Opp Blk 504,1.37462142095238,103.84782467173312,POINT (103.8478246717331 1.37462142095238),ANG MO KIO TOWN CENTRE
2883,54349,Ang Mo Kio Ave 8,Blk 504,1.37477333299627,103.84810527802902,POINT (103.848105278029 1.37477333299627),CHENG SAN
2884,54351,Ang Mo Kio Ave 5,Nanyang Poly,1.37647777885877,103.85003474200923,POINT (103.8500347420092 1.37647777885877),YIO CHU KANG EAST
2885,54359,Ang Mo Kio Ave 5,Blk 502,1.37615334768079,103.8499921086812,POINT (103.8499921086812 1.37615334768079),CHENG SAN
2886,54369,Ang Mo Kio Ind Pk 1,Opp Blk 4025,1.35874638898802,103.85588277797046,POINT (103.8558827779705 1.35874638898802),CHONG BOON
2887,54371,Ang Mo Kio Ave 10,Blk 409A,1.36238306289968,103.85568284134345,POINT (103.8556828413435 1.36238306289968),CHONG BOON
2888,54379,Ang Mo Kio Ave 10,Blk 475,1.36288998904353,103.85594804936484,POINT (103.8559480493648 1.36288998904353),CHONG BOON
2889,54381,Ang Mo Kio Ave 10,Blk 443,1.3657416739059,103.85608617430734,POINT (103.8560861743073 1.3657416739059),CHONG BOON
2890,54389,Ang Mo Kio Ave 10,Blk 465,1.36638973614786,103.85660537812751,POINT (103.8566053781275 1.36638973614786),CHONG BOON
2891,54391,Ang Mo Kio Ave 8,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145,POINT (103.8482886110145 1.37161972202016),ANG MO KIO TOWN CENTRE
2892,54399,Ang Mo Kio Ave 8,Bef Ang Mo Kio Stn Exit B,1.37137302300723,103.84866111647399,POINT (103.848661116474 1.37137302300723),CHENG SAN
2893,54401,Ang Mo Kio St 52,Blk 522,1.3729466814704,103.8516353477965,POINT (103.8516353477965 1.3729466814704),CHENG SAN
2894,54409,Ang Mo Kio St 52,Opp Blk 522,1.37270833297137,103.85213888899418,POINT (103.8521388889942 1.37270833297137),CHENG SAN
2895,54411,Ang Mo Kio St 52,Blk 527,1.37235305596731,103.8542291670297,POINT (103.8542291670297 1.37235305596731),CHENG SAN
2896,54419,Ang Mo Kio St 52,Opp Blk 527,1.37206167776818,103.8548909469337,POINT (103.8548909469337 1.37206167776818),CHENG SAN
2897,54429,Ang Mo Kio St 54,Blk 561,1.370346604537,103.8581855234859,POINT (103.8581855234859 1.370346604537),CHENG SAN
2898,54439,Ang Mo Kio St 54,Blk 549,1.37328474238491,103.85715387505564,POINT (103.8571538750556 1.37328474238491),CHENG SAN
2899,54441,Ang Mo Kio St 53,Blk 507,1.37418169489017,103.85076922983178,POINT (103.8507692298318 1.37418169489017),CHENG SAN
2900,54449,Ang Mo Kio St 53,Opp Blk 507,1.3746081045073,103.85088955053739,POINT (103.8508895505374 1.3746081045073),CHENG SAN
2901,54451,Ang Mo Kio Ave 5,Blk 643,1.37723501808517,103.84059645206445,POINT (103.8405964520644 1.37723501808517),YIO CHU KANG WEST
2902,54459,Ang Mo Kio Ave 5,Blk 151,1.37693336122245,103.84120098441312,POINT (103.8412009844131 1.37693336122245),KEBUN BAHRU
2903,54461,Ang Mo Kio Ave 5,Blk 649,1.37747997146347,103.84339938777067,POINT (103.8433993877707 1.37747997146347),YIO CHU KANG WEST
2904,54469,Ang Mo Kio Ave 5,Opp Blk 649,1.3772016702489,103.84349683756662,POINT (103.8434968375666 1.3772016702489),KEBUN BAHRU
2905,54471,Ang Mo Kio Ave 5,Opp Blk 538,1.37613470846106,103.853296559924,POINT (103.853296559924 1.37613470846106),YIO CHU KANG EAST
2906,54479,Ang Mo Kio Ave 5,Blk 538,1.37579335077466,103.853200441537,POINT (103.853200441537 1.37579335077466),CHENG SAN
2907,54481,Ang Mo Kio Ave 5,Ite Coll Ctrl,1.37599497932237,103.855765341723,POINT (103.855765341723 1.37599497932237),YIO CHU KANG EAST
2908,54489,Ang Mo Kio Ave 5,Opp Ite Coll Ctrl,1.37566138900563,103.855796667004,POINT (103.855796667004 1.37566138900563),CHENG SAN
2909,54491,Ang Mo Kio Ave 5,Aft CTE,1.37717165299187,103.86010323265269,POINT (103.8601032326527 1.37717165299187),SELETAR HILLS
2910,54499,Ang Mo Kio Ave 5,Bef CTE,1.37700806651463,103.86055355422364,POINT (103.8605535542236 1.37700806651463),SERANGOON NORTH IND ESTATE
2911,54501,Ang Mo Kio Ave 5,Opp AMK Ind Pk 2,1.37787138898682,103.86266305598139,POINT (103.8626630559814 1.37787138898682),SELETAR HILLS
2912,54509,Ang Mo Kio Ave 5,Aft Blk 5000,1.37758835823729,103.86257049780349,POINT (103.8625704978035 1.37758835823729),SERANGOON NORTH IND ESTATE
2913,54511,Ang Mo Kio Ind Pk 2,Blk 5028,1.37167638225112,103.86344756349828,POINT (103.8634475634983 1.37167638225112),SERANGOON NORTH IND ESTATE
2914,54519,Ang Mo Kio Ind Pk 2,Opp Blk 5023,1.37121805600151,103.86373555598497,POINT (103.863735555985 1.37121805600151),SERANGOON NORTH IND ESTATE
2915,54521,Ang Mo Kio Ind Pk 2,Blk 5046,1.37342640743158,103.86288750616447,POINT (103.8628875061645 1.37342640743158),SERANGOON NORTH IND ESTATE
2916,54529,Ang Mo Kio Ind Pk 2,Opp Blk 5043,1.3733597291276,103.86303621815655,POINT (103.8630362181566 1.3733597291276),SERANGOON NORTH IND ESTATE
2917,54531,Bishan Rd,OPP BISHAN PK,1.35839974282084,103.85132688003488,POINT (103.8513268800349 1.35839974282084),BISHAN EAST
2918,54539,Bishan Rd,BISHAN PK,1.35857111103202,103.85104805599867,POINT (103.8510480559987 1.35857111103202),MARYMOUNT
2919,54571,Ang Mo Kio Ave 10,Blk 532,1.37425472964633,103.85491933752174,POINT (103.8549193375217 1.37425472964633),CHENG SAN
2920,54579,Ang Mo Kio Ave 10,Blk 540,1.37487817367914,103.85483080978989,POINT (103.8548308097899 1.37487817367914),CHENG SAN
2921,54581,Ang Mo Kio Ave 10,Blk 574,1.37105833303092,103.85665833302312,POINT (103.8566583330231 1.37105833303092),CHENG SAN
2922,54589,Ang Mo Kio Ave 10,Blk 555,1.37173441613541,103.85671893941708,POINT (103.8567189394171 1.37173441613541),CHENG SAN
2923,54591,Ang Mo Kio Ind Pk 2,Opp Blk 5060,1.37530666700034,103.8617738890253,POINT (103.8617738890253 1.37530666700034),SERANGOON NORTH IND ESTATE
2924,54599,Ang Mo Kio Ind Pk 2,Blk 5056,1.37489472202166,103.86180138897765,POINT (103.8618013889777 1.37489472202166),SERANGOON NORTH IND ESTATE
2925,54601,Ang Mo Kio Ave 10,Townsville Pr Sch,1.35942138902131,103.85514583300495,POINT (103.855145833005 1.35942138902131),CHONG BOON
2926,54609,Ang Mo Kio Ave 10,Opp Townsville Pr Sch,1.3593577779887,103.85529250000319,POINT (103.8552925000032 1.3593577779887),CHONG BOON
2927,54611,Ang Mo Kio Ave 1,BLK 220,1.36489470522366,103.84057417396242,POINT (103.8405741739624 1.36489470522366),SHANGRI-LA
2928,54619,Ang Mo Kio Ave 1,OPP BLK 220,1.36467168386173,103.84050288513411,POINT (103.8405028851341 1.36467168386173),UPPER THOMSON
2929,54621,Ang Mo Kio Ave 1,BLK 223,1.36595331171712,103.83773071305599,POINT (103.837730713056 1.36595331171712),SHANGRI-LA
2930,54629,Ang Mo Kio Ave 1,OPP BLK 223,1.3655880696456,103.83801666007233,POINT (103.8380166600723 1.3655880696456),UPPER THOMSON
2931,54631,Ang Mo Kio Ind Pk 2,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312,POINT (103.8669752271131 1.37702166744619),SERANGOON NORTH IND ESTATE
2932,54641,Ang Mo Kio Ind Pk 2,Sing Ind Cplx,1.37573967362754,103.864609061163,POINT (103.864609061163 1.37573967362754),SERANGOON NORTH IND ESTATE
2933,54651,Ang Mo Kio Ave 5,Opp Techplace 2,1.37854275740549,103.86551861831312,POINT (103.8655186183131 1.37854275740549),SELETAR HILLS
2934,54659,Ang Mo Kio Ave 5,Techplace 2,1.37834008020794,103.86686274044777,POINT (103.8668627404478 1.37834008020794),SERANGOON NORTH IND ESTATE
2935,55009,Ang Mo Kio St 63,Ang Mo Kio Depot,1.38589831101442,103.84757704926118,POINT (103.8475770492612 1.38589831101442),YIO CHU KANG
2936,55011,Yio Chu Kang Rd,Bef Lentor Stn Exit 5,1.38226165654508,103.8357043497683,POINT (103.8357043497683 1.38226165654508),TAGORE
2937,55019,Yio Chu Kang Rd,Aft Lentor Stn Exit 4,1.38228305598375,103.83616944399448,POINT (103.8361694439945 1.38228305598375),YIO CHU KANG WEST
2938,55021,Yio Chu Kang Rd,OPP SEASONS PK,1.3857011784032,103.83872706499656,POINT (103.8387270649966 1.3857011784032),TAGORE
2939,55029,Yio Chu Kang Rd,SEASONS PK,1.38565193733046,103.83917105055716,POINT (103.8391710505572 1.38565193733046),YIO CHU KANG WEST
2940,55031,Yio Chu Kang Rd,Opp NCS Hub,1.38944774212221,103.84360331162512,POINT (103.8436033116251 1.38944774212221),YIO CHU KANG NORTH
2941,55039,Yio Chu Kang Rd,NCS Hub,1.3891573228776,103.84383135324573,POINT (103.8438313532457 1.3891573228776),YIO CHU KANG
2942,55041,Yio Chu Kang Rd,Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668,POINT (103.8460279952367 1.39122406741106),YIO CHU KANG NORTH
2943,55049,Yio Chu Kang Rd,Ue Bizhub Ctrl,1.39110547694961,103.84659281119058,POINT (103.8465928111906 1.39110547694961),YIO CHU KANG
2944,55051,Yio Chu Kang Rd,Opp ST Electronics,1.3923998014128,103.8489623936009,POINT (103.8489623936009 1.3923998014128),YIO CHU KANG NORTH
2945,55059,Yio Chu Kang Rd,ST Electronics,1.3920822654425,103.84909518015897,POINT (103.849095180159 1.3920822654425),YIO CHU KANG
2946,55071,Yio Chu Kang Rd,Bef Econ Medicare Ctr,1.39246274085167,103.85261828242731,POINT (103.8526182824273 1.39246274085167),YIO CHU KANG NORTH
2947,55079,Yio Chu Kang Rd,Aft Econ Medicare Ctr,1.391952,103.853366,POINT (103.853366 1.391952),YIO CHU KANG EAST
2948,55081,Yio Chu Kang Rd,Opp Sunrise Gdns,1.39177133420779,103.8559732827973,POINT (103.8559732827973 1.39177133420779),YIO CHU KANG NORTH
2949,55089,Yio Chu Kang Rd,Aft Sunrise Gdns,1.39129403706334,103.85630398734284,POINT (103.8563039873428 1.39129403706334),YIO CHU KANG EAST
2950,55101,Yio Chu Kang Rd,Opp Serenity Pk,1.3909401415525,103.85967918415774,POINT (103.8596791841577 1.3909401415525),SENGKANG WEST
2951,55109,Yio Chu Kang Rd,Serenity Pk,1.39049447273752,103.8599334800352,POINT (103.8599334800352 1.39049447273752),SELETAR HILLS
2952,55111,Ang Mo Kio Ave 5,Blk 180,1.37695556267127,103.83777368753996,POINT (103.83777368754 1.37695556267127),KEBUN BAHRU
2953,55119,Ang Mo Kio Ave 5,Blk 617,1.37728530731209,103.8378470631113,POINT (103.8378470631113 1.37728530731209),YIO CHU KANG WEST
2954,55121,Ang Mo Kio Ave 5,Opp Blk 604,1.37943138901774,103.83519777802985,POINT (103.8351977780299 1.37943138901774),SEMBAWANG HILLS
2955,55129,Ang Mo Kio Ave 5,Blk 604,1.37955302001994,103.83549938754196,POINT (103.835499387542 1.37955302001994),YIO CHU KANG WEST
2956,55131,Ang Mo Kio Ave 4,BLK 612,1.37986282047018,103.8396597025406,POINT (103.8396597025406 1.37986282047018),YIO CHU KANG WEST
2957,55139,Ang Mo Kio Ave 4,BLK 641,1.37894011617745,103.84007487448596,POINT (103.840074874486 1.37894011617745),YIO CHU KANG WEST
2958,55141,Ang Mo Kio Ave 4,OPP BLK 622,1.38151305598601,103.83902055596755,POINT (103.8390205559676 1.38151305598601),YIO CHU KANG WEST
2959,55149,Ang Mo Kio Ave 4,BLK 622,1.38147638900431,103.8392680559805,POINT (103.8392680559805 1.38147638900431),YIO CHU KANG WEST
2960,55151,Ang Mo Kio Ave 9,Ang Mo Kio Comm Hosp,1.3833944010563,103.8403312479222,POINT (103.8403312479222 1.3833944010563),YIO CHU KANG WEST
2961,55159,Ang Mo Kio Ave 9,Opp Ang Mo Kio Comm Hosp,1.38336200025306,103.8406500476486,POINT (103.8406500476486 1.38336200025306),YIO CHU KANG WEST
2962,55169,Ang Mo Kio St 61,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602071,POINT (103.8410023360207 1.38123639226093),YIO CHU KANG WEST
2963,55171,Ang Mo Kio Ave 6,Castle Green,1.385783333,103.8429056,POINT (103.8429056 1.385783333),YIO CHU KANG
2964,55179,Ang Mo Kio Ave 6,Opp Castle Green,1.385991667,103.8431694,POINT (103.8431694 1.385991667),YIO CHU KANG
2965,55181,Ang Mo Kio Ave 6,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943,POINT (103.8438923027694 1.38143251435794),YIO CHU KANG WEST
2966,55189,Ang Mo Kio Ave 6,Yio Chu Kang Stn,1.382955556,103.844225,POINT (103.844225 1.382955556),YIO CHU KANG
2967,55199,Ang Mo Kio St 61,Blk 645,1.3795247679563,103.8426631996752,POINT (103.8426631996752 1.3795247679563),YIO CHU KANG WEST
2968,55201,Ang Mo Kio Ave 6,Aft Blk 648,1.37859113966821,103.8443777268119,POINT (103.8443777268119 1.37859113966821),YIO CHU KANG WEST
2969,55209,Ang Mo Kio Ave 6,Opp Blk 646,1.37863166702811,103.84468444401317,POINT (103.8446844440132 1.37863166702811),YIO CHU KANG
2970,55211,Ang Mo Kio St 62,Aft Ang Mo Kio Fire Stn,1.38603759468682,103.8455676081697,POINT (103.8455676081697 1.38603759468682),YIO CHU KANG
2971,55219,Ang Mo Kio St 62,Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141,POINT (103.8459306339141 1.38560725163314),YIO CHU KANG
2972,55221,Ang Mo Kio St 64,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938,POINT (103.8462111588694 1.38779002795173),YIO CHU KANG
2973,55229,Ang Mo Kio St 64,SMRT Buses AMK Depot,1.38851043039698,103.84591573293089,POINT (103.8459157329309 1.38851043039698),YIO CHU KANG
2974,55231,Ang Mo Kio St 63,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135697,POINT (103.848316921357 1.38576093943759),YIO CHU KANG
2975,55239,Ang Mo Kio St 63,Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102198,POINT (103.848041111022 1.38699777800655),YIO CHU KANG
2976,55241,Lentor Ave,Aft Yio Chu Kang Rd,1.38932985258763,103.84071031595586,POINT (103.8407103159559 1.38932985258763),TAGORE
2977,55249,Lentor Ave,Bef Yio Chu Kang Rd,1.389369,103.841052,POINT (103.841052 1.389369),YIO CHU KANG NORTH
2978,55251,Lentor Ave,Countryside Est,1.39093600499761,103.83885575492444,POINT (103.8388557549244 1.39093600499761),TAGORE
2979,55259,Lentor Ave,Opp Countryside Est,1.391294,103.838855,POINT (103.838855 1.391294),YIO CHU KANG NORTH
2980,55261,Lentor Ave,Bullion Pk Condo,1.3924244439738,103.83649555600854,POINT (103.8364955560085 1.3924244439738),TAGORE
2981,55269,Lentor Ave,Opp Bullion Pk Condo,1.39252554978737,103.83691645885587,POINT (103.8369164588559 1.39252554978737),YIO CHU KANG NORTH
2982,55281,Lentor Ave,Aft SLE,1.39813695687252,103.82881324249821,POINT (103.8288132424982 1.39813695687252),SPRINGLEAF
2983,55289,Lentor Ave,LP 94,1.39844339285315,103.82903916367646,POINT (103.8290391636765 1.39844339285315),LOWER SELETAR
2984,55301,Ang Mo Kio Ave 9,AMK Police Div HQ,1.38425166698696,103.84445666701023,POINT (103.8444566670102 1.38425166698696),YIO CHU KANG
2985,55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,1.38408333299371,103.84444749999892,POINT (103.8444474999989 1.38408333299371),YIO CHU KANG
2986,55311,Ang Mo Kio Ave 9,Opp Yio Chu Kang Stadium,1.38430357836038,103.84683966636786,POINT (103.8468396663679 1.38430357836038),YIO CHU KANG
2987,55319,Ang Mo Kio Ave 9,Yio Chu Kang Stadium,1.38408669861968,103.84678260704942,POINT (103.8467826070494 1.38408669861968),YIO CHU KANG
2988,55321,Ang Mo Kio Ave 8,Opp Nanyang Poly,1.37836333298131,103.84722527801875,POINT (103.8472252780188 1.37836333298131),YIO CHU KANG
2989,55329,Ang Mo Kio Ave 8,Nanyang Poly,1.37901970079676,103.84722527828754,POINT (103.8472252782875 1.37901970079676),YIO CHU KANG EAST
2990,55331,Lentor Loop,Aft Lentor Gr,1.38692246241021,103.8371410383723,POINT (103.8371410383723 1.38692246241021),TAGORE
2991,55339,Lentor Loop,Aft Florissa Pk,1.38708225951205,103.83711644936153,POINT (103.8371164493615 1.38708225951205),TAGORE
2992,55341,Lentor Dr,Lentor Stn Exit 3,1.38498581592741,103.83669949504181,POINT (103.8366994950418 1.38498581592741),TAGORE
2993,55349,Lentor Dr,Lentor Stn Exit 5,1.38479144169995,103.8364930927339,POINT (103.8364930927339 1.38479144169995),TAGORE
2994,55351,Lentor Rd,Opp Fudu Wk P/G,1.3897367880855,103.83696395007934,POINT (103.8369639500793 1.3897367880855),TAGORE
2995,55361,Lentor Loop,Countryside Gdn P/G,1.38983685641152,103.83860500061255,POINT (103.8386050006125 1.38983685641152),TAGORE
2996,55371,Lentor Loop,Aft Lentor St,1.388614367271,103.83440450730951,POINT (103.8344045073095 1.388614367271),TAGORE
2997,55381,Lentor Loop,Bef Bullion Pk,1.3899041699795,103.83624640000222,POINT (103.8362464000022 1.3899041699795),TAGORE
2998,55509,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.38113241525166,103.8455558816965,POINT (103.8455558816965 1.38113241525166),YIO CHU KANG
2999,56011,Upp Thomson Rd,Bef adana at thomson,1.36865,103.828321,POINT (103.828321 1.36865),SEMBAWANG HILLS
3000,56019,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.36949553492338,103.82862910254734,POINT (103.8286291025473 1.36949553492338),SEMBAWANG HILLS
3001,56021,Upp Thomson Rd,Opp Sembawang Hills Fc,1.37242858974896,103.82842917358784,POINT (103.8284291735878 1.37242858974896),SEMBAWANG HILLS
3002,56029,Upp Thomson Rd,Bef Sembawang Hills Fc,1.37359500001635,103.82870000002058,POINT (103.8287000000206 1.37359500001635),SEMBAWANG HILLS
3003,56031,Upp Thomson Rd,Bef Yio Chu Kang Rd,1.37695666700099,103.82822527799023,POINT (103.8282252779902 1.37695666700099),SEMBAWANG HILLS
3004,56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504,POINT (103.828483889005 1.37673055602474),SEMBAWANG HILLS
3005,56041,Upp Thomson Rd,Opp Meadows @ Peirce,1.37916166696569,103.8275777780206,POINT (103.8275777780206 1.37916166696569),TAGORE
3006,56049,Upp Thomson Rd,Meadows @ Peirce,1.37945638898658,103.82768833298778,POINT (103.8276883329878 1.37945638898658),TAGORE
3007,56051,Upp Thomson Rd,Opp Tagore Rd,1.38249472962714,103.82576395474278,POINT (103.8257639547428 1.38249472962714),TAGORE
3008,56059,Upp Thomson Rd,Bef Tagore Rd,1.38268805765919,103.82604547355085,POINT (103.8260454735508 1.38268805765919),TAGORE
3009,56061,Upp Thomson Rd,Aft Tagore Dr,1.38514751918468,103.82287451682392,POINT (103.8228745168239 1.38514751918468),TAGORE
3010,56069,Upp Thomson Rd,Bef Tagore Dr,1.38530499508514,103.82320879865532,POINT (103.8232087986553 1.38530499508514),TAGORE
3011,56071,Upp Thomson Rd,Bef Old Upp Thomson Rd,1.38717744383548,103.81964816646843,POINT (103.8196481664684 1.38717744383548),TAGORE
